ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q,min_grss_temp_q,min_conc_temp_q,max_air_temp_j,min_air_temp_j,min_grss_temp_j,min_conc_temp_j,meto_stmp_time,midas_stmp_etime
2000-03-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.4,1.6,-2.3,-1.2,6,6,6,6,NA,NA,NA,NA,2000-03-15 08:57:00,9955.0
2000-03-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.2,6.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-15 20:56:00,9236.0
2000-03-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,4.1,1.3,1.4,6,6,6,6,NA,NA,NA,NA,2000-03-16 08:58:00,8514.0
2000-03-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,7.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-16 20:56:00,7796.0
2000-03-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.5,7.2,6.0,6.2,6,6,6,6,NA,NA,NA,NA,2000-03-17 08:57:00,7075.0
2000-03-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,8.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-17 20:56:00,6356.0
2000-03-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.7,4.7,3.1,3.6,6,6,6,6,NA,NA,NA,NA,2000-03-18 09:01:00,5631.0
2000-03-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.6,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-18 20:55:00,4917.0
2000-03-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.6,0.3,-2.3,-1.9,6,6,6,6,NA,NA,NA,NA,2000-03-19 08:57:00,4195.0
2000-03-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.9,4.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-19 20:55:00,3477.0
2000-03-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.0,4.3,2.6,3.6,6,6,6,6,NA,NA,NA,NA,2000-03-20 09:00:00,12727.0
2000-03-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.0,6.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-20 20:56:00,12011.0
2000-03-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.7,6.7,5.9,6.4,6,6,6,6,NA,NA,NA,NA,2000-03-21 08:58:00,11290.0
2000-03-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.0,9.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-21 20:57:00,10571.0
2000-03-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.7,1.3,-2.8,-0.2,6,6,6,6,NA,NA,NA,NA,2000-03-22 08:59:00,9849.0
2000-03-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.3,5.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-22 20:59:00,9129.0
2000-03-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.4,1.5,-0.9,1.7,6,6,6,6,NA,NA,NA,NA,2000-03-23 09:02:00,8406.0
2000-03-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,5.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-23 20:58:00,7690.0
2000-03-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,5.8,5.1,5.2,6,6,6,6,NA,NA,NA,NA,2000-03-24 11:30:00,6818.0
2000-03-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,7.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-24 20:57:00,6251.0
2000-03-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.6,3.0,0.4,0.4,6,6,6,6,NA,NA,NA,NA,2000-03-25 08:55:00,5533.0
2000-03-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.5,4.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-25 20:55:00,4813.0
2000-03-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.2,-0.1,-4.2,-2.2,6,6,6,6,NA,NA,NA,NA,2000-03-26 08:57:00,4091.0
2000-03-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,4.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-26 20:55:00,3373.0
2000-03-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.9,3.0,1.6,1.9,6,6,6,6,NA,NA,NA,NA,2000-03-27 09:00:00,13482.0
2000-03-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,4.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-27 20:55:00,12767.0
2000-03-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.7,3.0,1.6,1.7,6,6,6,6,NA,NA,NA,NA,2000-03-28 08:58:00,12044.0
2000-03-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.4,2.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-28 20:55:00,11327.0
2000-03-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.0,1.6,-1.0,-0.5,6,6,6,6,NA,NA,NA,NA,2000-03-29 09:16:00,10586.0
2000-03-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.8,4.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-29 20:58:00,9884.0
2000-03-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.4,0.0,-1.4,-1.3,6,6,6,6,NA,NA,NA,NA,2000-03-30 08:56:00,9166.0
2000-03-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.2,1.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-30 20:54:00,8448.0
2000-03-31 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.4,-0.8,-4.9,-2.9,6,6,6,6,NA,NA,NA,NA,2000-03-31 08:59:00,7723.0
2000-03-31 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,3.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-03-31 20:55:00,7007.0
2000-04-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.8,0.7,-3.2,-0.3,6,6,6,6,NA,NA,NA,NA,2000-04-01 08:56:00,6287.0
2000-04-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.0,5.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-01 20:53:00,5570.0
2000-04-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,5.5,4.7,5.2,6,6,6,6,NA,NA,NA,NA,2000-04-02 09:00:00,4843.0
2000-04-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,6.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-02 20:52:00,14693.0
2000-04-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.2,3.0,3.1,3.5,6,6,6,6,NA,NA,NA,NA,2000-04-03 09:01:00,12935.0
2000-04-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.2,1.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-03 20:57:00,12219.0
2000-04-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,0.5,0.0,0.0,6,6,6,6,NA,NA,NA,NA,2000-04-04 09:07:00,11490.0
2000-04-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.6,2.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-04 20:53:00,10784.0
2000-04-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.4,1.3,-0.9,0.0,6,6,6,6,NA,NA,NA,NA,2000-04-05 08:57:00,10060.0
2000-04-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.3,2.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-05 20:56:00,9341.0
2000-04-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.8,0.4,-5.1,-2.9,6,6,6,6,NA,NA,NA,NA,2000-04-06 08:58:00,8620.0
2000-04-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.6,2.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-06 20:53:00,7905.0
2000-04-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.3,0.2,-5.5,-2.5,6,6,6,6,NA,NA,NA,NA,2000-04-07 08:56:00,7182.0
2000-04-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.1,5.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-07 20:52:00,6466.0
2000-04-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,3.9,0.4,1.3,6,6,6,6,NA,NA,NA,NA,2000-04-08 09:00:00,5738.0
2000-04-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.2,6.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-08 20:52:00,5026.0
2000-04-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.5,4.4,2.4,3.0,6,6,6,6,NA,NA,NA,NA,2000-04-09 08:57:00,4302.0
2000-04-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.4,4.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-09 20:58:00,3581.0
2000-04-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.2,1.4,-1.3,-0.5,6,6,6,6,NA,NA,NA,NA,2000-04-10 09:12:00,12703.0
2000-04-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,4.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-10 20:57:00,11998.0
2000-04-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.3,3.6,1.2,3.6,6,6,6,6,NA,NA,NA,NA,2000-04-11 08:57:00,11278.0
2000-04-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.9,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-11 21:01:00,10554.0
2000-04-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.4,3.9,0.8,2.8,6,6,6,6,NA,NA,NA,NA,2000-04-12 08:59:00,9836.0
2000-04-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,4.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-12 20:54:00,9121.0
2000-04-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.9,1.5,0.9,1.7,6,6,6,6,NA,NA,NA,NA,2000-04-13 08:57:00,8398.0
2000-04-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,4.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-13 20:53:00,7682.0
2000-04-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.5,3.2,1.4,2.1,6,6,6,6,NA,NA,NA,NA,2000-04-14 08:59:00,6956.0
2000-04-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.0,2.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-14 20:57:00,6238.0
2000-04-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.7,0.9,-2.1,-0.9,6,6,6,6,NA,NA,NA,NA,2000-04-15 08:59:00,5516.0
2000-04-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.1,2.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-15 20:59:00,4796.0
2000-04-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.5,0.2,-3.4,-1.2,6,6,6,6,NA,NA,NA,NA,2000-04-16 08:58:00,4077.0
2000-04-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.0,4.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-16 20:56:00,3359.0
2000-04-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.3,3.5,3.0,3.7,6,6,6,6,NA,NA,NA,NA,2000-04-17 09:03:00,12732.0
2000-04-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,4.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-17 20:55:00,12020.0
2000-04-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,3.9,1.4,1.5,6,6,6,6,NA,NA,NA,NA,2000-04-18 08:59:00,11296.0
2000-04-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.5,7.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-18 20:55:00,10580.0
2000-04-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.7,5.8,3.8,4.9,6,6,6,6,NA,NA,NA,NA,2000-04-19 08:59:00,9856.0
2000-04-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.6,9.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-19 20:56:00,9139.0
2000-04-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,14.1,8.8,7.5,8.1,6,6,6,6,NA,NA,NA,NA,2000-04-20 08:58:00,8417.0
2000-04-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.1,10.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-20 21:01:00,7694.0
2000-04-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.5,7.3,5.2,5.1,6,6,6,6,NA,NA,NA,NA,2000-04-21 08:55:00,6980.0
2000-04-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.6,8.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-21 20:53:00,6262.0
2000-04-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,6.8,4.4,5.0,6,6,6,6,NA,NA,NA,NA,2000-04-22 09:01:00,5535.0
2000-04-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.7,8.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-22 20:53:00,4823.0
2000-04-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.6,4.8,0.8,2.8,6,6,6,6,NA,NA,NA,NA,2000-04-23 08:58:00,4098.0
2000-04-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.1,8.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-23 20:59:00,3377.0
2000-04-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,5.0,1.4,3.6,6,6,6,6,NA,NA,NA,NA,2000-04-24 09:03:00,12719.0
2000-04-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.2,8.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-24 20:55:00,12007.0
2000-04-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.5,8.1,4.0,7.9,6,6,6,6,NA,NA,NA,NA,2000-04-25 08:59:00,11283.0
2000-04-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.0,9.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-25 20:56:00,10566.0
2000-04-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,9.2,7.4,9.0,6,6,6,6,NA,NA,NA,NA,2000-04-26 09:06:00,9836.0
2000-04-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.0,9.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-26 20:55:00,9127.0
2000-04-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,6.3,4.5,4.9,6,6,6,6,NA,NA,NA,NA,2000-04-27 08:56:00,8406.0
2000-04-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.9,11.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-27 21:01:00,7681.0
2000-04-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.2,8.3,5.3,7.4,6,6,6,6,NA,NA,NA,NA,2000-04-28 09:02:00,6960.0
2000-04-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.8,9.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-28 20:56:00,6247.0
2000-04-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,7.6,8.7,8.3,6,6,6,6,NA,NA,NA,NA,2000-04-29 08:58:00,5525.0
2000-04-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.5,9.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-29 20:52:00,4811.0
2000-04-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.5,7.0,0.2,3.8,6,6,6,6,NA,NA,NA,NA,2000-04-30 09:02:00,4081.0
2000-04-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.5,10.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-04-30 20:54:00,3369.0
2000-05-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.2,7.7,2.9,7.0,6,6,6,6,NA,NA,NA,NA,2000-05-01 08:58:00,12715.0
2000-05-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.7,7.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-01 20:55:00,11998.0
2000-05-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,6.0,1.4,6.4,6,6,6,6,NA,NA,NA,NA,2000-05-02 08:55:00,11278.0
2000-05-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.0,7.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-02 20:53:00,10560.0
2000-05-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.3,7.2,6.6,7.5,6,6,6,6,NA,NA,NA,NA,2000-05-03 08:57:00,9836.0
2000-05-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.4,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-03 20:56:00,9117.0
2000-05-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,6.2,5.9,6.4,6,6,6,6,NA,NA,NA,NA,2000-05-04 11:28:00,8245.0
2000-05-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.4,7.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-04 20:53:00,7680.0
2000-05-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,6.8,6.8,6.8,6,6,6,6,NA,NA,NA,NA,2000-05-05 08:58:00,6955.0
2000-05-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,6.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-05 20:58:00,6235.0
2000-05-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.6,6.8,5.2,5.6,6,6,6,6,NA,NA,NA,NA,2000-05-06 08:55:00,5518.0
2000-05-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,17.6,10.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-06 20:54:00,4799.0
2000-05-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.9,7.3,5.7,6.6,6,6,6,6,NA,NA,NA,NA,2000-05-07 08:54:00,4079.0
2000-05-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,18.1,9.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-07 20:52:00,3361.0
2000-05-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.2,8.5,6.5,8.0,6,6,6,6,NA,NA,NA,NA,2000-05-08 09:38:00,12672.0
2000-05-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,19.1,10.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-08 20:57:00,11993.0
2000-05-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.0,9.3,10.1,10.3,6,6,6,6,NA,NA,NA,NA,2000-05-09 09:02:00,11268.0
2000-05-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,18.3,10.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-09 20:54:00,10556.0
2000-05-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.3,8.6,9.4,9.5,6,6,6,6,NA,NA,NA,NA,2000-05-10 09:01:00,9829.0
2000-05-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.5,9.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-10 20:55:00,9115.0
2000-05-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.4,7.9,7.1,8.0,6,6,6,6,NA,NA,NA,NA,2000-05-11 09:02:00,8388.0
2000-05-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.3,8.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-11 20:56:00,7674.0
2000-05-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.5,7.6,6.4,7.4,6,6,6,6,NA,NA,NA,NA,2000-05-12 08:56:00,6955.0
2000-05-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,18.0,10.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-12 20:57:00,6234.0
2000-05-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.6,7.9,7.2,8.4,6,6,6,6,NA,NA,NA,NA,2000-05-13 08:55:00,5516.0
2000-05-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,20.2,11.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-13 20:53:00,4798.0
2000-05-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,17.5,9.9,6.5,9.4,6,6,6,6,NA,NA,NA,NA,2000-05-14 08:58:00,4073.0
2000-05-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,23.7,15.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-14 20:55:00,3356.0
2000-05-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,20.0,13.0,11.1,12.3,6,6,6,6,NA,NA,NA,NA,2000-05-15 09:01:00,12711.0
2000-05-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,24.5,18.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-15 20:58:00,11994.0
2000-05-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,19.5,13.1,10.9,12.0,6,6,6,6,NA,NA,NA,NA,2000-05-16 09:01:00,11271.0
2000-05-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,21.7,14.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-16 20:55:00,10557.0
2000-05-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,14.3,9.2,6.7,8.4,6,6,6,6,NA,NA,NA,NA,2000-05-17 08:56:00,9836.0
2000-05-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.1,9.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-17 21:05:00,9107.0
2000-05-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.3,6.8,4.5,6.1,6,6,6,6,NA,NA,NA,NA,2000-05-18 09:00:00,8392.0
2000-05-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.3,9.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-18 20:53:00,7679.0
2000-05-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.9,7.7,4.7,7.1,6,6,6,6,NA,NA,NA,NA,2000-05-19 09:42:00,6910.0
2000-05-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.3,5.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-19 20:54:00,6238.0
2000-05-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,4.6,1.9,4.1,6,6,6,6,NA,NA,NA,NA,2000-05-20 09:02:00,5510.0
2000-05-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.4,10.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-20 20:59:00,4793.0
2000-05-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,5.9,7.7,8.1,6,6,6,6,NA,NA,NA,NA,2000-05-21 09:05:00,4067.0
2000-05-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.4,8.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-21 21:01:00,3351.0
2000-05-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,14.2,6.2,4.4,6.1,6,6,6,6,NA,NA,NA,NA,2000-05-22 08:59:00,12715.0
2000-05-22 21:00:00,DCNN,2423,12,1,NCM,384,1022,15.9,11.1,NA,NA,2006,2006,NA,NA,NA,NA,NA,NA,2000-06-01 13:16:00,0.0
2000-05-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.0,9.8,6.1,9.6,6,6,6,6,NA,NA,NA,NA,2000-05-23 08:58:00,11276.0
2000-05-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.4,10.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-23 20:59:00,10555.0
2000-05-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.4,6.4,1.9,3.9,6,6,6,6,NA,NA,NA,NA,2000-05-24 08:56:00,9838.0
2000-05-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.8,9.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-24 20:55:00,9119.0
2000-05-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.6,7.8,8.4,8.1,6,6,6,6,NA,NA,NA,NA,2000-05-25 09:00:00,8394.0
2000-05-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.1,7.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-25 20:56:00,7678.0
2000-05-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,7.4,3.6,6.3,6,6,6,6,NA,NA,NA,NA,2000-05-26 09:03:00,6951.0
2000-05-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.0,8.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-26 20:56:00,6238.0
2000-05-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,5.7,6.6,6.3,6,6,6,6,NA,NA,NA,NA,2000-05-27 09:00:00,5514.0
2000-05-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.9,6.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-27 20:56:00,4798.0
2000-05-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.8,5.9,4.8,6.7,6,6,6,6,NA,NA,NA,NA,2000-05-28 09:01:00,4073.0
2000-05-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.2,6.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-28 20:56:00,3358.0
2000-05-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,4.8,3.0,3.1,6,6,6,6,NA,NA,NA,NA,2000-05-29 08:59:00,12714.0
2000-05-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.0,9.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-29 20:55:00,11998.0
2000-05-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.2,6.5,0.9,4.5,6,6,6,6,NA,NA,NA,NA,2000-05-30 08:57:00,11276.0
2000-05-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.3,9.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-30 21:01:00,10552.0
2000-05-31 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.0,6.5,3.5,4.9,6,6,6,6,NA,NA,NA,NA,2000-05-31 08:57:00,9836.0
2000-05-31 21:00:00,DCNN,2423,12,1,NCM,384,1011,17.5,12.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2000-05-31 20:56:00,9117.0
